Fecha,Irradiancia,Tambiente,Tmodulo,Potencia
2022-06-24 17:00:00,412.725,28.61686709449081,33.312055678360224,0.23
2022-06-24 18:00:00,155.15,27.025314814814784,28.587501986801065,0.23
2022-06-24 19:00:00,94.0,25.52282738245919,25.26618612257626,0.23
2022-06-25 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-06-25 07:00:00,23.0,22.06629761203384,20.803067602337848,0.06
2022-06-25 08:00:00,170.8,26.34080143308408,24.524349066828893,0.25
2022-06-25 09:00:00,274.3,28.08187089020745,32.65980734147681,0.64
2022-06-25 10:00:00,526.7,29.122916199356588,38.41858723120608,1.13
2022-06-25 11:00:00,736.2,30.214843438672105,42.27583426251953,1.59
2022-06-25 12:00:00,754.8,30.938252206138,44.7074145529038,1.64
2022-06-25 13:00:00,700.7,30.91180636338599,45.37763226322952,1.45
2022-06-25 14:00:00,1060.3,30.63691741854204,43.50398669546452,1.94
2022-06-25 15:00:00,752.6,30.62077845790929,41.52589927345007,1.69
2022-06-25 16:00:00,609.9,30.07930721463168,38.06431693054041,1.39
2022-06-25 17:00:00,164.0,28.61686709449081,33.312055678360224,0.89
2022-06-25 18:00:00,132.0,27.025314814814784,28.587501986801065,0.43
2022-06-25 19:00:00,68.0,25.52282738245919,25.26618612257626,0.14
2022-06-26 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-06-26 07:00:00,400.0,22.06629761203384,20.803067602337848,0.04
2022-06-26 08:00:00,223.69119052796827,26.34080143308408,24.524349066828893,0.21
2022-06-26 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.75
2022-06-26 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,0.81
2022-06-26 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,1.64
2022-06-26 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.8
2022-06-26 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.46
2022-06-26 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.62
2022-06-26 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.4
2022-06-26 16:00:00,1428.0,30.07930721463168,38.06431693054041,0.81
2022-06-26 17:00:00,759.6,28.61686709449081,33.312055678360224,0.84
2022-06-26 18:00:00,156.3,27.025314814814784,28.587501986801065,0.27
2022-06-26 19:00:00,94.0,25.52282738245919,25.26618612257626,0.08
2022-06-27 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-06-27 07:00:00,23.0,22.06629761203384,20.803067602337848,0.02
2022-06-27 08:00:00,170.8,26.34080143308408,24.524349066828893,0.12
2022-06-27 09:00:00,274.3,28.08187089020745,32.65980734147681,0.41
2022-06-27 10:00:00,526.7,29.122916199356588,38.41858723120608,0.54
2022-06-27 11:00:00,736.2,30.214843438672105,42.27583426251953,0.88
2022-06-27 12:00:00,754.8,30.938252206138,44.7074145529038,0.97
2022-06-27 13:00:00,696.7,30.91180636338599,45.37763226322952,0.99
2022-06-27 14:00:00,1061.4,30.63691741854204,43.50398669546452,1.3
2022-06-27 15:00:00,752.4,30.62077845790929,41.52589927345007,0.34
2022-06-27 16:00:00,309.3,30.07930721463168,38.06431693054041,0.04
2022-06-27 17:00:00,230.0,28.61686709449081,33.312055678360224,0.74
2022-06-27 18:00:00,92.0,27.025314814814784,28.587501986801065,0.03
2022-06-27 19:00:00,94.0,25.52282738245919,25.26618612257626,0.01
2022-06-28 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-06-28 07:00:00,34.2,22.06629761203384,20.803067602337848,0.06
2022-06-28 08:00:00,204.5,26.34080143308408,24.524349066828893,0.42
2022-06-28 09:00:00,197.1,28.08187089020745,32.65980734147681,0.56
2022-06-28 10:00:00,341.3,29.122916199356588,38.41858723120608,0.95
2022-06-28 11:00:00,665.0,30.214843438672105,42.27583426251953,1.05
2022-06-28 12:00:00,811.0,30.938252206138,44.7074145529038,1.55
2022-06-28 13:00:00,337.0,30.91180636338599,45.37763226322952,0.91
2022-06-28 14:00:00,334.8,30.63691741854204,43.50398669546452,1.36
2022-06-28 15:00:00,331.8,30.62077845790929,41.52589927345007,0.28
2022-06-28 16:00:00,597.8000000000001,30.07930721463168,38.06431693054041,0.8283333333333333
2022-06-28 17:00:00,412.725,28.61686709449081,33.312055678360224,0.74
2022-06-28 18:00:00,155.15,27.025314814814784,28.587501986801065,0.3283333333333333
2022-06-28 19:00:00,94.0,25.52282738245919,25.26618612257626,0.1266666666666666
2022-06-29 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-06-29 07:00:00,32.0,22.06629761203384,20.803067602337848,0.02
2022-06-29 08:00:00,180.6,26.34080143308408,24.524349066828893,0.25
2022-06-29 09:00:00,280.9,28.08187089020745,32.65980734147681,0.7
2022-06-29 10:00:00,461.7,29.122916199356588,38.41858723120608,0.98
2022-06-29 11:00:00,571.8,30.214843438672105,42.27583426251953,1.24
2022-06-29 12:00:00,205.6,30.938252206138,44.7074145529038,0.4
2022-06-29 13:00:00,748.9,30.91180636338599,45.37763226322952,1.5
2022-06-29 14:00:00,878.6,30.63691741854204,43.50398669546452,1.79
2022-06-29 15:00:00,763.7,30.62077845790929,41.52589927345007,1.7
2022-06-29 16:00:00,605.1,30.07930721463168,38.06431693054041,1.35
2022-06-29 17:00:00,497.3,28.61686709449081,33.312055678360224,1.0
2022-06-29 18:00:00,240.3,27.025314814814784,28.587501986801065,0.54
2022-06-29 19:00:00,120.0,25.52282738245919,25.26618612257626,0.11
2022-06-30 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-06-30 07:00:00,235.0,22.06629761203384,20.803067602337848,0.02
2022-06-30 08:00:00,223.69119052796827,26.34080143308408,24.524349066828893,0.18
2022-06-30 09:00:00,434.0,28.08187089020745,32.65980734147681,0.21
2022-06-30 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.22
2022-06-30 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,1.85
2022-06-30 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.87
2022-06-30 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,0.41
2022-06-30 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.89
2022-06-30 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,0.94
2022-06-30 16:00:00,420.51898247313386,30.07930721463168,38.06431693054041,1.62
2022-06-30 17:00:00,538.1,28.61686709449081,33.312055678360224,1.14
2022-06-30 18:00:00,240.3,27.025314814814784,28.587501986801065,0.56
2022-06-30 19:00:00,1168.0,25.52282738245919,25.26618612257626,0.1166666666666666
2022-07-01 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-01 07:00:00,32.0,22.06629761203384,20.803067602337848,0.07
2022-07-01 08:00:00,181.6,26.34080143308408,24.524349066828893,0.28
2022-07-01 09:00:00,279.2,28.08187089020745,32.65980734147681,0.48
2022-07-01 10:00:00,461.7,29.122916199356588,38.41858723120608,1.01
2022-07-01 11:00:00,572.3,30.214843438672105,42.27583426251953,1.31
2022-07-01 12:00:00,612.6,30.938252206138,44.7074145529038,0.66
2022-07-01 13:00:00,748.9,30.91180636338599,45.37763226322952,1.99
2022-07-01 14:00:00,878.9,30.63691741854204,43.50398669546452,1.07
2022-07-01 15:00:00,763.6,30.62077845790929,41.52589927345007,0.9
2022-07-01 16:00:00,605.1,30.07930721463168,38.06431693054041,0.53
2022-07-01 17:00:00,1400.8,28.61686709449081,33.312055678360224,0.765
2022-07-01 18:00:00,1033.775,27.025314814814784,28.587501986801065,0.81
2022-07-01 19:00:00,1168.0,25.52282738245919,25.26618612257626,0.1166666666666666
2022-07-02 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-02 07:00:00,282.0,22.06629761203384,20.803067602337848,0.04
2022-07-02 08:00:00,223.69119052796827,26.34080143308408,24.524349066828893,0.28
2022-07-02 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.79
2022-07-02 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.23
2022-07-02 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,0.3
2022-07-02 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.99
2022-07-02 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,0.66
2022-07-02 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.86
2022-07-02 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.62
2022-07-02 16:00:00,420.51898247313386,30.07930721463168,38.06431693054041,1.37
2022-07-02 17:00:00,1400.8,28.61686709449081,33.312055678360224,0.32
2022-07-02 18:00:00,1033.775,27.025314814814784,28.587501986801065,0.47
2022-07-02 19:00:00,1168.0,25.52282738245919,25.26618612257626,0.15
2022-07-03 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-03 07:00:00,183.53333333333333,22.06629761203384,20.803067602337848,0.05
2022-07-03 08:00:00,178.6,26.34080143308408,24.524349066828893,0.25
2022-07-03 09:00:00,445.6,28.08187089020745,32.65980734147681,0.95
2022-07-03 10:00:00,236.7,29.122916199356588,38.41858723120608,0.51
2022-07-03 11:00:00,411.9,30.214843438672105,42.27583426251953,0.75
2022-07-03 12:00:00,876.8,30.938252206138,44.7074145529038,1.76
2022-07-03 13:00:00,243.8,30.91180636338599,45.37763226322952,0.57
2022-07-03 14:00:00,426.9,30.63691741854204,43.50398669546452,0.84
2022-07-03 15:00:00,463.7,30.62077845790929,41.52589927345007,1.07
2022-07-03 16:00:00,741.4,30.07930721463168,38.06431693054041,1.51
2022-07-03 17:00:00,309.5194051318349,28.61686709449081,33.312055678360224,0.65
2022-07-03 18:00:00,157.90631240659116,27.025314814814784,28.587501986801065,0.22
2022-07-03 19:00:00,1168.0,25.52282738245919,25.26618612257626,0.08
2022-07-04 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-04 07:00:00,311.0,22.06629761203384,20.803067602337848,0.05
2022-07-04 08:00:00,1499.0,26.34080143308408,24.524349066828893,0.27
2022-07-04 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.69
2022-07-04 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.23
2022-07-04 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,1.45
2022-07-04 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.68
2022-07-04 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.2100000000000002
2022-07-04 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.3333333333333333
2022-07-04 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.315
2022-07-04 16:00:00,181.0,30.07930721463168,38.06431693054041,0.5
2022-07-04 17:00:00,176.5,28.61686709449081,33.312055678360224,0.25
2022-07-04 18:00:00,174.3,27.025314814814784,28.587501986801065,0.21
2022-07-04 19:00:00,1168.0,25.52282738245919,25.26618612257626,0.1166666666666666
2022-07-05 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-05 07:00:00,48.2,22.06629761203384,20.803067602337848,0.07
2022-07-05 08:00:00,176.5,26.34080143308408,24.524349066828893,0.3
2022-07-05 09:00:00,211.9,28.08187089020745,32.65980734147681,0.6483333333333333
2022-07-05 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.0616666666666663
2022-07-05 11:00:00,365.0,30.214843438672105,42.27583426251953,0.45
2022-07-05 12:00:00,586.0,30.938252206138,44.7074145529038,1.68
2022-07-05 13:00:00,987.0,30.91180636338599,45.37763226322952,1.77
2022-07-05 14:00:00,945.0,30.63691741854204,43.50398669546452,0.44
2022-07-05 15:00:00,854.0,30.62077845790929,41.52589927345007,1.68
2022-07-05 16:00:00,181.0,30.07930721463168,38.06431693054041,1.34
2022-07-05 17:00:00,21.0,28.61686709449081,33.312055678360224,1.01
2022-07-05 18:00:00,1033.775,27.025314814814784,28.587501986801065,0.465
2022-07-05 19:00:00,1168.0,25.52282738245919,25.26618612257626,0.1166666666666666
2022-07-06 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-06 07:00:00,193.0,22.06629761203384,20.803067602337848,0.03
2022-07-06 08:00:00,175.8,26.34080143308408,24.524349066828893,0.24
2022-07-06 09:00:00,336.6,28.08187089020745,32.65980734147681,0.77
2022-07-06 10:00:00,692.2,29.122916199356588,38.41858723120608,1.17
2022-07-06 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,0.74
2022-07-06 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.7
2022-07-06 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.86
2022-07-06 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.9
2022-07-06 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.68
2022-07-06 16:00:00,420.51898247313386,30.07930721463168,38.06431693054041,0.33
2022-07-06 17:00:00,569.4,28.61686709449081,33.312055678360224,1.22
2022-07-06 18:00:00,243.5,27.025314814814784,28.587501986801065,0.52
2022-07-06 19:00:00,1168.0,25.52282738245919,25.26618612257626,0.12
2022-07-07 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-07 07:00:00,41.0,22.06629761203384,20.803067602337848,0.03
2022-07-07 08:00:00,183.6,26.34080143308408,24.524349066828893,0.25
2022-07-07 09:00:00,269.3,28.08187089020745,32.65980734147681,0.65
2022-07-07 10:00:00,690.8,29.122916199356588,38.41858723120608,1.46
2022-07-07 11:00:00,748.3,30.214843438672105,42.27583426251953,1.59
2022-07-07 12:00:00,212.9,30.938252206138,44.7074145529038,0.49
2022-07-07 13:00:00,420.7,30.91180636338599,45.37763226322952,0.9
2022-07-07 14:00:00,923.3,30.63691741854204,43.50398669546452,1.83
2022-07-07 15:00:00,872.2,30.62077845790929,41.52589927345007,1.74
2022-07-07 16:00:00,269.4,30.07930721463168,38.06431693054041,0.65
2022-07-07 17:00:00,309.5194051318349,28.61686709449081,33.312055678360224,0.2
2022-07-07 18:00:00,157.90631240659116,27.025314814814784,28.587501986801065,0.35
2022-07-07 19:00:00,535.0,25.52282738245919,25.26618612257626,0.12
2022-07-08 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-08 07:00:00,299.0,22.06629761203384,20.803067602337848,0.03
2022-07-08 08:00:00,223.69119052796827,26.34080143308408,24.524349066828893,0.24
2022-07-08 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.69
2022-07-08 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.16
2022-07-08 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,1.71
2022-07-08 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.73
2022-07-08 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.76
2022-07-08 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,2.03
2022-07-08 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.72
2022-07-08 16:00:00,420.51898247313386,30.07930721463168,38.06431693054041,1.39
2022-07-08 17:00:00,309.5194051318349,28.61686709449081,33.312055678360224,0.6060000000000001
2022-07-08 18:00:00,1014.3,27.025314814814784,28.587501986801065,0.254
2022-07-08 19:00:00,535.0,25.52282738245919,25.26618612257626,0.3633333333333333
2022-07-09 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-09 07:00:00,170.0,22.06629761203384,20.803067602337848,0.04
2022-07-09 08:00:00,223.69119052796827,26.34080143308408,24.524349066828893,0.23
2022-07-09 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.69
2022-07-09 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.36
2022-07-09 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,0.42
2022-07-09 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.82
2022-07-09 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.56
2022-07-09 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,0.72
2022-07-09 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.71
2022-07-09 16:00:00,420.51898247313386,30.07930721463168,38.06431693054041,1.38
2022-07-09 17:00:00,790.0,28.61686709449081,33.312055678360224,0.22
2022-07-09 18:00:00,535.0,27.025314814814784,28.587501986801065,0.04
2022-07-09 19:00:00,535.0,25.52282738245919,25.26618612257626,0.3633333333333333
2022-07-10 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-10 07:00:00,305.0,22.06629761203384,20.803067602337848,0.04
2022-07-10 08:00:00,879.0,26.34080143308408,24.524349066828893,0.26
2022-07-10 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.33
2022-07-10 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,0.9
2022-07-10 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,0.75
2022-07-10 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,0.44
2022-07-10 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.89
2022-07-10 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.75
2022-07-10 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.16
2022-07-10 16:00:00,1375.0,30.07930721463168,38.06431693054041,1.09
2022-07-10 17:00:00,193.4,28.61686709449081,33.312055678360224,0.29
2022-07-10 18:00:00,191.2,27.025314814814784,28.587501986801065,0.23
2022-07-10 19:00:00,535.0,25.52282738245919,25.26618612257626,0.04
2022-07-11 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-11 07:00:00,311.0,22.06629761203384,20.803067602337848,0.04
2022-07-11 08:00:00,223.69119052796827,26.34080143308408,24.524349066828893,0.25
2022-07-11 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.62
2022-07-11 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.1
2022-07-11 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,1.37
2022-07-11 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.5
2022-07-11 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.96
2022-07-11 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,0.5
2022-07-11 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,0.22
2022-07-11 16:00:00,420.51898247313386,30.07930721463168,38.06431693054041,1.54
2022-07-11 17:00:00,230.0,28.61686709449081,33.312055678360224,1.36
2022-07-11 18:00:00,125.0,27.025314814814784,28.587501986801065,0.14
2022-07-11 19:00:00,535.0,25.52282738245919,25.26618612257626,0.3633333333333333
2022-07-12 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-12 07:00:00,241.0,22.06629761203384,20.803067602337848,0.03
2022-07-12 08:00:00,223.69119052796827,26.34080143308408,24.524349066828893,0.26
2022-07-12 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.67
2022-07-12 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.12
2022-07-12 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,1.09
2022-07-12 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,0.62
2022-07-12 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,0.91
2022-07-12 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,0.78
2022-07-12 15:00:00,1006.0,30.62077845790929,41.52589927345007,1.01
2022-07-12 16:00:00,420.51898247313386,30.07930721463168,38.06431693054041,0.52
2022-07-12 17:00:00,309.5194051318349,28.61686709449081,33.312055678360224,0.96
2022-07-12 18:00:00,1014.3,27.025314814814784,28.587501986801065,0.254
2022-07-12 19:00:00,535.0,25.52282738245919,25.26618612257626,0.93
2022-07-13 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-13 07:00:00,227.8333333333333,22.06629761203384,20.803067602337848,0.035
2022-07-13 08:00:00,1292.2666666666669,26.34080143308408,24.524349066828893,0.25
2022-07-13 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.6083333333333333
2022-07-13 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.1833333333333331
2022-07-13 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,1.155
2022-07-13 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.56
2022-07-13 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.79
2022-07-13 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.268333333333333
2022-07-13 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.26
2022-07-13 16:00:00,420.51898247313386,30.07930721463168,38.06431693054041,1.3
2022-07-13 17:00:00,309.5194051318349,28.61686709449081,33.312055678360224,0.6060000000000001
2022-07-13 18:00:00,1014.3,27.025314814814784,28.587501986801065,0.51
2022-07-13 19:00:00,535.0,25.52282738245919,25.26618612257626,0.3633333333333333
2022-07-14 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-14 07:00:00,99.0,22.06629761203384,20.803067602337848,0.02
2022-07-14 08:00:00,223.69119052796827,26.34080143308408,24.524349066828893,0.06
2022-07-14 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.7
2022-07-14 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,1.16
2022-07-14 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,1.52
2022-07-14 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.75
2022-07-14 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.28
2022-07-14 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.98
2022-07-14 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.72
2022-07-14 16:00:00,205.0,30.07930721463168,38.06431693054041,1.09
2022-07-14 17:00:00,193.4,28.61686709449081,33.312055678360224,0.2
2022-07-14 18:00:00,475.2,27.025314814814784,28.587501986801065,0.11
2022-07-14 19:00:00,190.1,25.52282738245919,25.26618612257626,0.13
2022-07-15 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-15 07:00:00,35.0,22.06629761203384,20.803067602337848,0.01
2022-07-15 08:00:00,190.1,26.34080143308408,24.524349066828893,0.29
2022-07-15 09:00:00,274.3,28.08187089020745,32.65980734147681,0.61
2022-07-15 10:00:00,538.4,29.122916199356588,38.41858723120608,1.14
2022-07-15 11:00:00,287.9,30.214843438672105,42.27583426251953,0.66
2022-07-15 12:00:00,926.9,30.938252206138,44.7074145529038,1.88
2022-07-15 13:00:00,536.8,30.91180636338599,45.37763226322952,1.18
2022-07-15 14:00:00,209.6,30.63691741854204,43.50398669546452,0.45
2022-07-15 15:00:00,873.3,30.62077845790929,41.52589927345007,1.71
2022-07-15 16:00:00,875.9,30.07930721463168,38.06431693054041,1.75
2022-07-15 17:00:00,670.3,28.61686709449081,33.312055678360224,1.02
2022-07-15 18:00:00,146.3,27.025314814814784,28.587501986801065,0.2
2022-07-15 19:00:00,106.56666666666666,25.52282738245919,25.26618612257626,0.09
2022-07-16 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-16 07:00:00,34.5,22.06629761203384,20.803067602337848,0.03
2022-07-16 08:00:00,198.4,26.34080143308408,24.524349066828893,0.25
2022-07-16 09:00:00,276.5,28.08187089020745,32.65980734147681,0.67
2022-07-16 10:00:00,452.3,29.122916199356588,38.41858723120608,0.91
2022-07-16 11:00:00,696.2,30.214843438672105,42.27583426251953,1.44
2022-07-16 12:00:00,759.1,30.938252206138,44.7074145529038,1.6
2022-07-16 13:00:00,454.7,30.91180636338599,45.37763226322952,0.99
2022-07-16 14:00:00,1064.3,30.63691741854204,43.50398669546452,2.03
2022-07-16 15:00:00,607.3,30.62077845790929,41.52589927345007,1.31
2022-07-16 16:00:00,101.9,30.07930721463168,38.06431693054041,0.2
2022-07-16 17:00:00,100.4,28.61686709449081,33.312055678360224,0.19
2022-07-16 18:00:00,105.1,27.025314814814784,28.587501986801065,0.22
2022-07-16 19:00:00,106.56666666666666,25.52282738245919,25.26618612257626,0.11
2022-07-17 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-17 07:00:00,19.9,22.06629761203384,20.803067602337848,0.03
2022-07-17 08:00:00,136.3,26.34080143308408,24.524349066828893,0.23
2022-07-17 09:00:00,390.3,28.08187089020745,32.65980734147681,0.68
2022-07-17 10:00:00,591.2,29.122916199356588,38.41858723120608,1.1
2022-07-17 11:00:00,802.7,30.214843438672105,42.27583426251953,1.4
2022-07-17 12:00:00,917.3,30.938252206138,44.7074145529038,1.83
2022-07-17 13:00:00,1131.1,30.91180636338599,45.37763226322952,1.76
2022-07-17 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.7
2022-07-17 15:00:00,858.8,30.62077845790929,41.52589927345007,1.63
2022-07-17 16:00:00,785.6,30.07930721463168,38.06431693054041,0.31
2022-07-17 17:00:00,454.5,28.61686709449081,33.312055678360224,0.96
2022-07-17 18:00:00,31.2,27.025314814814784,28.587501986801065,0.08
2022-07-17 19:00:00,106.56666666666666,25.52282738245919,25.26618612257626,0.128
2022-07-18 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-18 07:00:00,20.5,22.06629761203384,20.803067602337848,0.03
2022-07-18 08:00:00,123.0,26.34080143308408,24.524349066828893,0.25
2022-07-18 09:00:00,342.8674975957115,28.08187089020745,32.65980734147681,0.68
2022-07-18 10:00:00,464.1897371334315,29.122916199356588,38.41858723120608,0.54
2022-07-18 11:00:00,573.6020659807938,30.214843438672105,42.27583426251953,0.57
2022-07-18 12:00:00,661.1796442521861,30.938252206138,44.7074145529038,1.7
2022-07-18 13:00:00,649.983923610321,30.91180636338599,45.37763226322952,1.91
2022-07-18 14:00:00,615.2074962364339,30.63691741854204,43.50398669546452,1.9
2022-07-18 15:00:00,538.4784582243348,30.62077845790929,41.52589927345007,1.53
2022-07-18 16:00:00,446.5333333333333,30.07930721463168,38.06431693054041,0.8250000000000001
2022-07-18 17:00:00,1184.05,28.61686709449081,33.312055678360224,0.7799999999999999
2022-07-18 18:00:00,199.16666666666663,27.025314814814784,28.587501986801065,0.2966666666666667
2022-07-18 19:00:00,106.56666666666666,25.52282738245919,25.26618612257626,0.128
2022-07-19 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-19 07:00:00,48.0,22.06629761203384,20.803067602337848,0.02
2022-07-19 08:00:00,203.6,26.34080143308408,24.524349066828893,0.25
2022-07-19 09:00:00,286.9,28.08187089020745,32.65980734147681,0.62
2022-07-19 10:00:00,209.7,29.122916199356588,38.41858723120608,0.33
2022-07-19 11:00:00,105.7,30.214843438672105,42.27583426251953,0.76
2022-07-19 12:00:00,920.9,30.938252206138,44.7074145529038,1.8
2022-07-19 13:00:00,1062.9,30.91180636338599,45.37763226322952,2.01
2022-07-19 14:00:00,198.9,30.63691741854204,43.50398669546452,0.29
2022-07-19 15:00:00,534.6,30.62077845790929,41.52589927345007,1.15
2022-07-19 16:00:00,238.7,30.07930721463168,38.06431693054041,0.57
2022-07-19 17:00:00,309.5194051318349,28.61686709449081,33.312055678360224,1.17
2022-07-19 18:00:00,235.0,27.025314814814784,28.587501986801065,0.62
2022-07-19 19:00:00,26.0,25.52282738245919,25.26618612257626,0.15
2022-07-20 06:00:00,0.0,21.45058219074236,20.33257472375275,0.0
2022-07-20 07:00:00,36.1,22.06629761203384,20.803067602337848,0.04
2022-07-20 08:00:00,198.7,26.34080143308408,24.524349066828893,0.3
2022-07-20 09:00:00,408.3,28.08187089020745,32.65980734147681,0.71
2022-07-20 10:00:00,421.3,29.122916199356588,38.41858723120608,0.84
2022-07-20 11:00:00,198.6,30.214843438672105,42.27583426251953,0.36
2022-07-20 12:00:00,919.2,30.938252206138,44.7074145529038,1.82
2022-07-20 13:00:00,607.2,30.91180636338599,45.37763226322952,1.31
